answer_entropy,answer_stability,consensus,cumulative_output_tokens,future_answer_change,future_correctness_change,future_recovery,future_regression,invalid_extraction_rate,prefix,question_index,unique_answers,vote_margin
1.0986122886681096,4,0.3333333333333333,3528,1,1,1,0,0.25,4,394,3,0.0
1.0986122886681096,5,0.3333333333333333,4552,1,1,1,0,0.4,5,394,3,0.0
1.0397207708399179,1,0.5,5318,0,0,0,0,0.3333333333333333,6,394,3,0.25
0.9502705392332347,2,0.6,6066,0,0,0,0,0.2857142857142857,7,394,3,0.4
0.9502705392332347,3,0.6,7090,0,0,0,0,0.375,8,394,3,0.4
0.9502705392332347,4,0.6,8114,0,0,0,0,0.4444444444444444,9,394,3,0.4
1.242453324894,5,0.5,9081,0,0,0,0,0.4,10,394,4,0.3333333333333333
1.1537419427010902,6,0.5714285714285714,9943,0,0,0,0,0.36363636363636365,11,394,4,0.42857142857142855
1.1537419427010902,7,0.5714285714285714,10967,0,0,0,0,0.4166666666666667,12,394,4,0.42857142857142855
1.1537419427010902,8,0.5714285714285714,11991,0,0,0,0,0.46153846153846156,13,394,4,0.42857142857142855
1.073542846408523,9,0.625,12735,0,0,0,0,0.42857142857142855,14,394,4,0.5
1.0027182645175161,10,0.6666666666666666,13520,0,0,0,0,0.4,15,394,4,0.5555555555555556
-0.0,1,1.0,306,0,0,0,0,0.0,1,395,1,1.0
-0.0,2,1.0,643,0,0,0,0,0.0,2,395,1,1.0
-0.0,3,1.0,893,0,0,0,0,0.0,3,395,1,1.0
-0.0,4,1.0,1201,0,0,0,0,0.0,4,395,1,1.0
-0.0,5,1.0,1521,0,0,0,0,0.0,5,395,1,1.0
-0.0,6,1.0,1870,0,0,0,0,0.0,6,395,1,1.0
-0.0,7,1.0,2175,0,0,0,0,0.0,7,395,1,1.0
-0.0,8,1.0,2506,0,0,0,0,0.0,8,395,1,1.0
-0.0,9,1.0,2897,0,0,0,0,0.0,9,395,1,1.0
-0.0,10,1.0,3234,0,0,0,0,0.0,10,395,1,1.0
-0.0,11,1.0,3603,0,0,0,0,0.0,11,395,1,1.0
-0.0,12,1.0,3952,0,0,0,0,0.0,12,395,1,1.0
-0.0,13,1.0,4331,0,0,0,0,0.0,13,395,1,1.0
-0.0,14,1.0,4735,0,0,0,0,0.0,14,395,1,1.0
-0.0,15,1.0,5120,0,0,0,0,0.0,15,395,1,1.0
-0.0,1,1.0,489,0,0,0,0,0.0,1,396,1,1.0
-0.0,2,1.0,1513,0,0,0,0,0.0,2,396,1,1.0
-0.0,3,1.0,2046,0,0,0,0,0.0,3,396,1,1.0
-0.0,4,1.0,3002,0,0,0,0,0.0,4,396,1,1.0
-0.0,5,1.0,3318,0,0,0,0,0.0,5,396,1,1.0
0.45056120886630463,6,0.8333333333333334,3722,0,0,0,0,0.0,6,396,2,0.6666666666666666
0.796311640173813,7,0.7142857142857143,4272,0,0,0,0,0.0,7,396,3,0.5714285714285714
0.7356219397587946,8,0.75,5296,0,0,0,0,0.0,8,396,3,0.625
0.6837389058487535,9,0.7777777777777778,5733,0,0,0,0,0.0,9,396,3,0.6666666666666666
0.639031859650177,10,0.8,6367,0,0,0,0,0.0,10,396,3,0.7
0.6001660731596457,11,0.8181818181818182,6941,0,0,0,0,0.0,11,396,3,0.7272727272727273
0.8369882167858358,12,0.75,7296,0,0,0,0,0.0,12,396,4,0.6666666666666666
0.7937300551584248,13,0.7692307692307693,7749,0,0,0,0,0.0,13,396,4,0.6923076923076923
0.7549967581308246,14,0.7857142857142857,8214,0,0,0,0,0.0,14,396,4,0.7142857142857143
0.9495936677167384,15,0.7333333333333333,8577,0,0,0,0,0.0,15,396,5,0.6666666666666666
-0.0,1,1.0,425,0,0,0,0,0.0,1,397,1,1.0
-0.0,2,1.0,878,0,0,0,0,0.0,2,397,1,1.0
-0.0,3,1.0,1293,0,0,0,0,0.0,3,397,1,1.0
-0.0,4,1.0,1582,0,0,0,0,0.0,4,397,1,1.0
-0.0,5,1.0,2023,0,0,0,0,0.0,5,397,1,1.0
-0.0,6,1.0,2412,0,0,0,0,0.0,6,397,1,1.0
-0.0,7,1.0,2659,0,0,0,0,0.0,7,397,1,1.0
-0.0,8,1.0,3027,0,0,0,0,0.0,8,397,1,1.0
-0.0,9,1.0,3459,0,0,0,0,0.0,9,397,1,1.0
-0.0,10,1.0,3859,0,0,0,0,0.0,10,397,1,1.0
-0.0,11,1.0,4215,0,0,0,0,0.0,11,397,1,1.0
-0.0,12,1.0,4540,0,0,0,0,0.0,12,397,1,1.0
-0.0,13,1.0,4902,0,0,0,0,0.0,13,397,1,1.0
-0.0,14,1.0,5294,0,0,0,0,0.0,14,397,1,1.0
-0.0,15,1.0,5733,0,0,0,0,0.0,15,397,1,1.0
-0.0,1,1.0,438,1,0,0,0,0.0,1,398,1,1.0
0.6931471805599453,2,0.5,1462,1,0,0,0,0.0,2,398,2,0.0
1.0986122886681096,3,0.3333333333333333,2106,1,0,0,0,0.0,3,398,3,0.0
1.3862943611198906,4,0.25,2718,1,0,0,0,0.0,4,398,4,0.0
1.3321790402101223,1,0.4,3742,0,0,0,0,0.0,5,398,4,0.2
1.5607104090414063,2,0.3333333333333333,4766,0,0,0,0,0.0,6,398,5,0.16666666666666666
1.7478680974667573,3,0.2857142857142857,5369,0,0,0,0,0.0,7,398,6,0.14285714285714285
1.6674619334292946,4,0.375,6393,0,0,0,0,0.0,8,398,6,0.25
1.5810937501718236,5,0.4444444444444444,7417,0,0,0,0,0.0,9,398,6,0.3333333333333333
1.7480673485460894,6,0.4,8441,0,0,0,0,0.0,10,398,7,0.3
1.8937882323911377,7,0.36363636363636365,9465,0,0,0,0,0.0,11,398,8,0.2727272727272727
1.9072839993213793,8,0.3333333333333333,10489,0,0,0,0,0.0,12,398,8,0.16666666666666666
2.031759218569271,9,0.3076923076923077,11513,0,0,0,0,0.0,13,398,9,0.15384615384615385
2.0449311748495913,10,0.2857142857142857,12206,0,0,0,0,0.0,14,398,9,0.14285714285714285
2.1535324566542537,11,0.26666666666666666,13230,0,0,0,0,0.0,15,398,10,0.13333333333333333
-0.0,1,1.0,321,0,0,0,0,0.0,1,399,1,1.0
-0.0,2,1.0,608,0,0,0,0,0.0,2,399,1,1.0
-0.0,3,1.0,836,0,0,0,0,0.0,3,399,1,1.0
-0.0,4,1.0,1168,0,0,0,0,0.0,4,399,1,1.0
-0.0,5,1.0,1505,0,0,0,0,0.0,5,399,1,1.0
-0.0,6,1.0,1790,0,0,0,0,0.0,6,399,1,1.0
-0.0,7,1.0,2084,0,0,0,0,0.0,7,399,1,1.0
-0.0,8,1.0,2422,0,0,0,0,0.0,8,399,1,1.0
-0.0,9,1.0,2680,0,0,0,0,0.0,9,399,1,1.0
-0.0,10,1.0,2940,0,0,0,0,0.0,10,399,1,1.0
-0.0,11,1.0,3203,0,0,0,0,0.0,11,399,1,1.0
-0.0,12,1.0,3528,0,0,0,0,0.0,12,399,1,1.0
-0.0,13,1.0,3787,0,0,0,0,0.0,13,399,1,1.0
-0.0,14,1.0,4094,0,0,0,0,0.0,14,399,1,1.0
-0.0,15,1.0,4326,0,0,0,0,0.0,15,399,1,1.0
-0.0,1,1.0,1024,0,0,0,0,0.0,1,400,1,1.0
0.6931471805599453,2,0.5,1916,0,0,0,0,0.0,2,400,2,0.0
0.6365141682948128,1,0.6666666666666666,2762,1,1,1,0,0.0,3,400,2,0.3333333333333333
1.0397207708399179,2,0.5,3244,1,1,1,0,0.0,4,400,3,0.25
1.0549201679861442,1,0.4,3626,0,0,0,0,0.0,5,400,3,0.0
1.0114042647073518,1,0.5,4650,1,1,1,0,0.0,6,400,3,0.16666666666666666
1.0042424730540764,1,0.42857142857142855,5151,0,0,0,0,0.0,7,400,3,0.0
0.9743147528693494,1,0.5,5534,1,1,1,0,0.0,8,400,3,0.125
0.9649629230074277,1,0.4444444444444444,6167,0,0,0,0,0.0,9,400,3,0.0
1.0549201679861442,2,0.4,6884,0,0,0,0,0.0,10,400,3,0.0
1.0361987848192837,3,0.45454545454545453,7480,0,0,0,0,0.0,11,400,3,0.09090909090909091
1.0114042647073518,4,0.5,7861,0,0,0,0,0.0,12,400,3,0.16666666666666666
0.9839614460010255,5,0.5384615384615384,8532,0,0,0,0,0.0,13,400,3,0.23076923076923078
0.9556998911125343,6,0.5714285714285714,8869,0,0,0,0,0.0,14,400,3,0.2857142857142857
1.1369165918330006,7,0.5333333333333333,9382,0,0,0,0,0.0,15,400,4,0.26666666666666666
,0,,1024,1,0,0,0,1.0,1,401,0,
,0,,2048,1,0,0,0,1.0,2,401,0,
,0,,3072,1,0,0,0,1.0,3,401,0,
,0,,4096,1,0,0,0,1.0,4,401,0,
,0,,5120,1,0,0,0,1.0,5,401,0,
-0.0,1,1.0,5713,0,0,0,0,0.8333333333333334,6,401,1,1.0
0.6931471805599453,2,0.5,6378,0,0,0,0,0.7142857142857143,7,401,2,0.0
0.6931471805599453,3,0.5,7402,0,0,0,0,0.75,8,401,2,0.0
0.6365141682948128,4,0.6666666666666666,8328,0,0,0,0,0.6666666666666666,9,401,2,0.3333333333333333
0.6365141682948128,5,0.6666666666666666,9352,0,0,0,0,0.7,10,401,2,0.3333333333333333
0.6365141682948128,6,0.6666666666666666,10376,0,0,0,0,0.7272727272727273,11,401,2,0.3333333333333333
0.6365141682948128,7,0.6666666666666666,11400,0,0,0,0,0.75,12,401,2,0.3333333333333333
0.5623351446188083,8,0.75,12376,0,0,0,0,0.6923076923076923,13,401,2,0.5
0.9502705392332347,9,0.6,13287,0,0,0,0,0.6428571428571429,14,401,3,0.4
0.9502705392332347,10,0.6,14311,0,0,0,0,0.6666666666666666,15,401,3,0.4
-0.0,1,1.0,448,0,0,0,0,0.0,1,402,1,1.0
-0.0,2,1.0,860,0,0,0,0,0.0,2,402,1,1.0
-0.0,3,1.0,1256,0,0,0,0,0.0,3,402,1,1.0
0.5623351446188083,4,0.75,1658,0,0,0,0,0.0,4,402,2,0.5
0.5004024235381879,5,0.8,2057,0,0,0,0,0.0,5,402,2,0.6
0.45056120886630463,6,0.8333333333333334,2453,0,0,0,0,0.0,6,402,2,0.6666666666666666
0.410116318288409,7,0.8571428571428571,2875,0,0,0,0,0.0,7,402,2,0.7142857142857143
0.37677016125643675,8,0.875,3216,0,0,0,0,0.0,8,402,2,0.75
0.34883209584303193,9,0.8888888888888888,3672,0,0,0,0,0.0,9,402,2,0.7777777777777778
0.3250829733914482,10,0.9,4351,0,0,0,0,0.0,10,402,2,0.8
0.30463609734923813,11,0.9090909090909091,5375,0,0,0,0,0.0,11,402,2,0.8181818181818182
0.2868359830561607,12,0.9166666666666666,5806,0,0,0,0,0.0,12,402,2,0.8333333333333334
0.2711893730418441,13,0.9230769230769231,6223,0,0,0,0,0.0,13,402,2,0.8461538461538461
0.25731864054383163,14,0.9285714285714286,6651,0,0,0,0,0.0,14,402,2,0.8571428571428571
0.24493002679463532,15,0.9333333333333333,7027,0,0,0,0,0.0,15,402,2,0.8666666666666667
-0.0,1,1.0,1024,0,0,0,0,0.0,1,403,1,1.0
-0.0,2,1.0,1638,0,0,0,0,0.0,2,403,1,1.0
-0.0,3,1.0,2211,0,0,0,0,0.0,3,403,1,1.0
0.5623351446188083,4,0.75,2731,0,0,0,0,0.0,4,403,2,0.5
0.6730116670092565,5,0.6,3235,0,0,0,0,0.0,5,403,2,0.2
0.6365141682948128,6,0.6666666666666666,3789,0,0,0,0,0.0,6,403,2,0.3333333333333333
0.5982695885852573,7,0.7142857142857143,4446,0,0,0,0,0.0,7,403,2,0.42857142857142855
0.5623351446188083,8,0.75,5133,0,0,0,0,0.0,8,403,2,0.5
0.5297061990576545,9,0.7777777777777778,5735,0,0,0,0,0.0,9,403,2,0.5555555555555556
0.5004024235381879,10,0.8,6317,0,0,0,0,0.0,10,403,2,0.6
0.47413931305783735,11,0.8181818181818182,6903,0,0,0,0,0.0,11,403,2,0.6363636363636364
0.45056120886630463,12,0.8333333333333334,7489,0,0,0,0,0.0,12,403,2,0.6666666666666666
0.4293230219306162,13,0.8461538461538461,8084,0,0,0,0,0.0,13,403,2,0.6923076923076923
0.5195798391305154,14,0.7857142857142857,8711,0,0,0,0,0.0,14,403,2,0.5714285714285714
0.5004024235381879,15,0.8,9250,0,0,0,0,0.0,15,403,2,0.6
-0.0,1,1.0,364,0,0,0,0,0.0,1,404,1,1.0
-0.0,2,1.0,651,0,0,0,0,0.0,2,404,1,1.0
-0.0,3,1.0,941,0,0,0,0,0.0,3,404,1,1.0
-0.0,4,1.0,1287,0,0,0,0,0.0,4,404,1,1.0
-0.0,5,1.0,1583,0,0,0,0,0.0,5,404,1,1.0
-0.0,6,1.0,1879,0,0,0,0,0.0,6,404,1,1.0
-0.0,7,1.0,2314,0,0,0,0,0.0,7,404,1,1.0
-0.0,8,1.0,2612,0,0,0,0,0.0,8,404,1,1.0
-0.0,9,1.0,2939,0,0,0,0,0.0,9,404,1,1.0
-0.0,10,1.0,3292,0,0,0,0,0.0,10,404,1,1.0
-0.0,11,1.0,3605,0,0,0,0,0.0,11,404,1,1.0
-0.0,12,1.0,3923,0,0,0,0,0.0,12,404,1,1.0
-0.0,13,1.0,4231,0,0,0,0,0.0,13,404,1,1.0
-0.0,14,1.0,4579,0,0,0,0,0.0,14,404,1,1.0
-0.0,15,1.0,4894,0,0,0,0,0.0,15,404,1,1.0
-0.0,1,1.0,372,0,0,0,0,0.0,1,405,1,1.0
-0.0,2,1.0,630,0,0,0,0,0.0,2,405,1,1.0
-0.0,3,1.0,826,0,0,0,0,0.0,3,405,1,1.0
-0.0,4,1.0,1257,0,0,0,0,0.0,4,405,1,1.0
-0.0,5,1.0,1753,0,0,0,0,0.0,5,405,1,1.0
-0.0,6,1.0,2138,0,0,0,0,0.0,6,405,1,1.0
-0.0,7,1.0,2331,0,0,0,0,0.0,7,405,1,1.0
-0.0,8,1.0,2761,0,0,0,0,0.0,8,405,1,1.0
-0.0,9,1.0,3187,0,0,0,0,0.0,9,405,1,1.0
-0.0,10,1.0,3456,0,0,0,0,0.0,10,405,1,1.0
-0.0,11,1.0,3832,0,0,0,0,0.0,11,405,1,1.0
-0.0,12,1.0,4025,0,0,0,0,0.0,12,405,1,1.0
-0.0,13,1.0,4445,0,0,0,0,0.0,13,405,1,1.0
-0.0,14,1.0,4924,0,0,0,0,0.0,14,405,1,1.0
-0.0,15,1.0,5334,0,0,0,0,0.0,15,405,1,1.0
-0.0,1,1.0,322,0,0,0,0,0.0,1,406,1,1.0
-0.0,2,1.0,473,0,0,0,0,0.0,2,406,1,1.0
-0.0,3,1.0,777,0,0,0,0,0.0,3,406,1,1.0
-0.0,4,1.0,1073,0,0,0,0,0.0,4,406,1,1.0
-0.0,5,1.0,1409,0,0,0,0,0.0,5,406,1,1.0
-0.0,6,1.0,1685,0,0,0,0,0.0,6,406,1,1.0
-0.0,7,1.0,1885,0,0,0,0,0.0,7,406,1,1.0
-0.0,8,1.0,2160,0,0,0,0,0.0,8,406,1,1.0
-0.0,9,1.0,2400,0,0,0,0,0.0,9,406,1,1.0
-0.0,10,1.0,2595,0,0,0,0,0.0,10,406,1,1.0
-0.0,11,1.0,2966,0,0,0,0,0.0,11,406,1,1.0
-0.0,12,1.0,3254,0,0,0,0,0.0,12,406,1,1.0
-0.0,13,1.0,3529,0,0,0,0,0.0,13,406,1,1.0
-0.0,14,1.0,3818,0,0,0,0,0.0,14,406,1,1.0
-0.0,15,1.0,4154,0,0,0,0,0.0,15,406,1,1.0
-0.0,1,1.0,304,0,0,0,0,0.0,1,407,1,1.0
-0.0,2,1.0,571,0,0,0,0,0.0,2,407,1,1.0
-0.0,3,1.0,886,0,0,0,0,0.0,3,407,1,1.0
-0.0,4,1.0,1171,0,0,0,0,0.0,4,407,1,1.0
-0.0,5,1.0,1424,0,0,0,0,0.0,5,407,1,1.0
-0.0,6,1.0,1698,0,0,0,0,0.0,6,407,1,1.0
-0.0,7,1.0,1947,0,0,0,0,0.0,7,407,1,1.0
-0.0,8,1.0,2195,0,0,0,0,0.0,8,407,1,1.0
-0.0,9,1.0,2429,0,0,0,0,0.0,9,407,1,1.0
-0.0,10,1.0,2739,0,0,0,0,0.0,10,407,1,1.0
-0.0,11,1.0,2980,0,0,0,0,0.0,11,407,1,1.0
-0.0,12,1.0,3266,0,0,0,0,0.0,12,407,1,1.0
-0.0,13,1.0,3556,0,0,0,0,0.0,13,407,1,1.0
-0.0,14,1.0,3807,0,0,0,0,0.0,14,407,1,1.0
-0.0,15,1.0,4084,0,0,0,0,0.0,15,407,1,1.0
,0,,1024,1,1,1,0,1.0,1,408,0,
,0,,2048,1,1,1,0,1.0,2,408,0,
,0,,3072,1,1,1,0,1.0,3,408,0,
,0,,4096,1,1,1,0,1.0,4,408,0,
,0,,5120,1,1,1,0,1.0,5,408,0,
,0,,6144,1,1,1,0,1.0,6,408,0,
,0,,7168,1,1,1,0,1.0,7,408,0,
,0,,8192,1,1,1,0,1.0,8,408,0,
,0,,9216,1,1,1,0,1.0,9,408,0,
-0.0,1,1.0,10155,0,0,0,0,0.9,10,408,1,1.0
0.6931471805599453,2,0.5,10876,0,0,0,0,0.8181818181818182,11,408,2,0.0
0.6931471805599453,3,0.5,11900,0,0,0,0,0.8333333333333334,12,408,2,0.0
0.6931471805599453,4,0.5,12924,0,0,0,0,0.8461538461538461,13,408,2,0.0
0.6931471805599453,5,0.5,13948,0,0,0,0,0.8571428571428571,14,408,2,0.0
0.6931471805599453,6,0.5,14972,0,0,0,0,0.8666666666666667,15,408,2,0.0
-0.0,1,1.0,693,0,0,0,0,0.0,1,409,1,1.0
-0.0,2,1.0,1384,0,0,0,0,0.0,2,409,1,1.0
-0.0,3,1.0,2024,0,0,0,0,0.0,3,409,1,1.0
-0.0,4,1.0,2990,0,0,0,0,0.0,4,409,1,1.0
-0.0,5,1.0,3717,0,0,0,0,0.0,5,409,1,1.0
-0.0,6,1.0,4713,0,0,0,0,0.0,6,409,1,1.0
-0.0,7,1.0,5283,0,0,0,0,0.0,7,409,1,1.0
-0.0,8,1.0,5858,0,0,0,0,0.0,8,409,1,1.0
-0.0,9,1.0,6587,0,0,0,0,0.0,9,409,1,1.0
-0.0,10,1.0,7426,0,0,0,0,0.0,10,409,1,1.0
-0.0,11,1.0,8156,0,0,0,0,0.0,11,409,1,1.0
-0.0,12,1.0,8730,0,0,0,0,0.0,12,409,1,1.0
-0.0,13,1.0,9623,0,0,0,0,0.0,13,409,1,1.0
-0.0,14,1.0,10328,0,0,0,0,0.0,14,409,1,1.0
-0.0,15,1.0,11240,0,0,0,0,0.0,15,409,1,1.0
-0.0,1,1.0,470,0,0,0,0,0.0,1,410,1,1.0
-0.0,2,1.0,849,0,0,0,0,0.0,2,410,1,1.0
-0.0,3,1.0,1251,0,0,0,0,0.0,3,410,1,1.0
-0.0,4,1.0,1710,0,0,0,0,0.0,4,410,1,1.0
-0.0,5,1.0,2136,0,0,0,0,0.0,5,410,1,1.0
-0.0,6,1.0,2477,0,0,0,0,0.0,6,410,1,1.0
-0.0,7,1.0,2805,0,0,0,0,0.0,7,410,1,1.0
-0.0,8,1.0,3135,0,0,0,0,0.0,8,410,1,1.0
-0.0,9,1.0,3566,0,0,0,0,0.0,9,410,1,1.0
-0.0,10,1.0,3855,0,0,0,0,0.0,10,410,1,1.0
-0.0,11,1.0,4302,0,0,0,0,0.0,11,410,1,1.0
-0.0,12,1.0,4770,0,0,0,0,0.0,12,410,1,1.0
-0.0,13,1.0,5163,0,0,0,0,0.0,13,410,1,1.0
-0.0,14,1.0,5494,0,0,0,0,0.0,14,410,1,1.0
-0.0,15,1.0,5930,0,0,0,0,0.0,15,410,1,1.0
-0.0,1,1.0,149,0,0,0,0,0.0,1,411,1,1.0
-0.0,2,1.0,285,0,0,0,0,0.0,2,411,1,1.0
-0.0,3,1.0,480,0,0,0,0,0.0,3,411,1,1.0
-0.0,4,1.0,651,0,0,0,0,0.0,4,411,1,1.0
-0.0,5,1.0,784,0,0,0,0,0.0,5,411,1,1.0
-0.0,6,1.0,931,0,0,0,0,0.0,6,411,1,1.0
-0.0,7,1.0,1141,0,0,0,0,0.0,7,411,1,1.0
-0.0,8,1.0,1349,0,0,0,0,0.0,8,411,1,1.0
-0.0,9,1.0,1568,0,0,0,0,0.0,9,411,1,1.0
-0.0,10,1.0,1711,0,0,0,0,0.0,10,411,1,1.0
-0.0,11,1.0,1858,0,0,0,0,0.0,11,411,1,1.0
-0.0,12,1.0,2055,0,0,0,0,0.0,12,411,1,1.0
-0.0,13,1.0,2200,0,0,0,0,0.0,13,411,1,1.0
-0.0,14,1.0,2385,0,0,0,0,0.0,14,411,1,1.0
-0.0,15,1.0,2605,0,0,0,0,0.0,15,411,1,1.0
,0,,1024,1,0,0,0,1.0,1,412,0,
,0,,2048,1,0,0,0,1.0,2,412,0,
,0,,3072,1,0,0,0,1.0,3,412,0,
-0.0,1,1.0,3923,1,1,0,1,0.75,4,412,1,1.0
0.6931471805599453,2,0.5,4944,1,1,0,1,0.6,5,412,2,0.0
0.6931471805599453,3,0.5,5968,1,1,0,1,0.6666666666666666,6,412,2,0.0
0.6931471805599453,4,0.5,6992,1,1,0,1,0.7142857142857143,7,412,2,0.0
0.6931471805599453,5,0.5,8016,1,1,0,1,0.75,8,412,2,0.0
0.6931471805599453,6,0.5,9040,1,1,0,1,0.7777777777777778,9,412,2,0.0
1.0986122886681096,7,0.3333333333333333,9792,1,1,0,1,0.7,10,412,3,0.0
1.0397207708399179,1,0.5,10473,1,0,0,0,0.6363636363636364,11,412,3,0.25
1.0397207708399179,2,0.5,11497,1,0,0,0,0.6666666666666666,12,412,3,0.25
1.0397207708399179,3,0.5,12521,1,0,0,0,0.6923076923076923,13,412,3,0.25
1.0397207708399179,4,0.5,13545,1,0,0,0,0.7142857142857143,14,412,3,0.25
1.3321790402101223,5,0.4,14397,1,0,0,0,0.6666666666666666,15,412,4,0.2
-0.0,1,1.0,310,0,0,0,0,0.0,1,413,1,1.0
-0.0,2,1.0,670,0,0,0,0,0.0,2,413,1,1.0
-0.0,3,1.0,1694,0,0,0,0,0.0,3,413,1,1.0
-0.0,4,1.0,2039,0,0,0,0,0.0,4,413,1,1.0
-0.0,5,1.0,2456,0,0,0,0,0.0,5,413,1,1.0
-0.0,6,1.0,2808,0,0,0,0,0.0,6,413,1,1.0
-0.0,7,1.0,3063,0,0,0,0,0.0,7,413,1,1.0
-0.0,8,1.0,3349,0,0,0,0,0.0,8,413,1,1.0
-0.0,9,1.0,3575,0,0,0,0,0.0,9,413,1,1.0
-0.0,10,1.0,3821,0,0,0,0,0.0,10,413,1,1.0
-0.0,11,1.0,4051,0,0,0,0,0.0,11,413,1,1.0
-0.0,12,1.0,4316,0,0,0,0,0.0,12,413,1,1.0
-0.0,13,1.0,4573,0,0,0,0,0.0,13,413,1,1.0
-0.0,14,1.0,4845,0,0,0,0,0.0,14,413,1,1.0
-0.0,15,1.0,5094,0,0,0,0,0.0,15,413,1,1.0
-0.0,1,1.0,449,0,0,0,0,0.0,1,414,1,1.0
-0.0,2,1.0,850,0,0,0,0,0.0,2,414,1,1.0
-0.0,3,1.0,1337,0,0,0,0,0.0,3,414,1,1.0
-0.0,4,1.0,1765,0,0,0,0,0.0,4,414,1,1.0
-0.0,5,1.0,2192,0,0,0,0,0.0,5,414,1,1.0
-0.0,6,1.0,2773,0,0,0,0,0.0,6,414,1,1.0
-0.0,7,1.0,3323,0,0,0,0,0.0,7,414,1,1.0
-0.0,8,1.0,3750,0,0,0,0,0.0,8,414,1,1.0
-0.0,9,1.0,4187,0,0,0,0,0.0,9,414,1,1.0
-0.0,10,1.0,4679,0,0,0,0,0.0,10,414,1,1.0
-0.0,11,1.0,5146,0,0,0,0,0.0,11,414,1,1.0
-0.0,12,1.0,5670,0,0,0,0,0.0,12,414,1,1.0
-0.0,13,1.0,6064,0,0,0,0,0.0,13,414,1,1.0
-0.0,14,1.0,6582,0,0,0,0,0.0,14,414,1,1.0
-0.0,15,1.0,7151,0,0,0,0,0.0,15,414,1,1.0
-0.0,1,1.0,753,0,0,0,0,0.0,1,415,1,1.0
-0.0,2,1.0,1402,0,0,0,0,0.0,2,415,1,1.0
-0.0,3,1.0,2134,0,0,0,0,0.0,3,415,1,1.0
-0.0,4,1.0,3103,0,0,0,0,0.0,4,415,1,1.0
-0.0,5,1.0,3780,0,0,0,0,0.0,5,415,1,1.0
-0.0,6,1.0,4756,0,0,0,0,0.0,6,415,1,1.0
0.410116318288409,7,0.8571428571428571,5630,0,0,0,0,0.0,7,415,2,0.7142857142857143
0.37677016125643675,8,0.875,6305,0,0,0,0,0.0,8,415,2,0.75
0.34883209584303193,9,0.8888888888888888,7180,0,0,0,0,0.0,9,415,2,0.7777777777777778
0.3250829733914482,10,0.9,7840,0,0,0,0,0.0,10,415,2,0.8
0.30463609734923813,11,0.9090909090909091,8580,0,0,0,0,0.0,11,415,2,0.8181818181818182
0.2868359830561607,12,0.9166666666666666,9296,0,0,0,0,0.0,12,415,2,0.8333333333333334
0.2711893730418441,13,0.9230769230769231,9983,0,0,0,0,0.0,13,415,2,0.8461538461538461
0.25731864054383163,14,0.9285714285714286,10938,0,0,0,0,0.0,14,415,2,0.8571428571428571
0.24493002679463532,15,0.9333333333333333,11656,0,0,0,0,0.0,15,415,2,0.8666666666666667
-0.0,1,1.0,494,0,0,0,0,0.0,1,416,1,1.0
-0.0,2,1.0,1075,0,0,0,0,0.0,2,416,1,1.0
-0.0,3,1.0,1772,0,0,0,0,0.0,3,416,1,1.0
-0.0,4,1.0,2550,0,0,0,0,0.0,4,416,1,1.0
-0.0,5,1.0,3054,0,0,0,0,0.0,5,416,1,1.0
0.45056120886630463,6,0.8333333333333334,3926,0,0,0,0,0.0,6,416,2,0.6666666666666666
0.45056120886630463,7,0.8333333333333334,4950,0,0,0,0,0.14285714285714285,7,416,2,0.6666666666666666
0.410116318288409,8,0.8571428571428571,5723,0,0,0,0,0.125,8,416,2,0.7142857142857143
0.7356219397587946,9,0.75,6448,0,0,0,0,0.1111111111111111,9,416,3,0.625
0.6837389058487535,10,0.7777777777777778,6965,0,0,0,0,0.1,10,416,3,0.6666666666666666
0.639031859650177,11,0.8,7439,0,0,0,0,0.09090909090909091,11,416,3,0.7
0.6001660731596457,12,0.8181818181818182,7970,0,0,0,0,0.08333333333333333,12,416,3,0.7272727272727273
0.5660857389596289,13,0.8333333333333334,8531,0,0,0,0,0.07692307692307693,13,416,3,0.75
0.5359610497090694,14,0.8461538461538461,9448,0,0,0,0,0.07142857142857142,14,416,3,0.7692307692307693
0.509137344082687,15,0.8571428571428571,9933,0,0,0,0,0.06666666666666667,15,416,3,0.7857142857142857
-0.0,1,1.0,217,0,0,0,0,0.0,1,417,1,1.0
-0.0,2,1.0,538,0,0,0,0,0.0,2,417,1,1.0
-0.0,3,1.0,731,0,0,0,0,0.0,3,417,1,1.0
-0.0,4,1.0,1057,0,0,0,0,0.0,4,417,1,1.0
-0.0,5,1.0,1265,0,0,0,0,0.0,5,417,1,1.0
-0.0,6,1.0,1525,0,0,0,0,0.0,6,417,1,1.0
-0.0,7,1.0,1844,0,0,0,0,0.0,7,417,1,1.0
-0.0,8,1.0,2053,0,0,0,0,0.0,8,417,1,1.0
-0.0,9,1.0,2407,0,0,0,0,0.0,9,417,1,1.0
-0.0,10,1.0,2731,0,0,0,0,0.0,10,417,1,1.0
-0.0,11,1.0,2931,0,0,0,0,0.0,11,417,1,1.0
-0.0,12,1.0,3172,0,0,0,0,0.0,12,417,1,1.0
-0.0,13,1.0,3499,0,0,0,0,0.0,13,417,1,1.0
-0.0,14,1.0,4204,0,0,0,0,0.0,14,417,1,1.0
-0.0,15,1.0,4530,0,0,0,0,0.0,15,417,1,1.0
