inner_fold,outer_fold,question_index,role
4,4,23,inner_train
4,4,28,inner_train
4,4,29,inner_train
4,4,30,inner_train
4,4,31,inner_train
4,4,32,inner_train
4,4,33,inner_train
4,4,34,inner_train
4,4,39,inner_train
4,4,40,inner_train
4,4,41,inner_train
4,4,43,inner_train
4,4,46,inner_train
4,4,49,inner_train
4,4,51,inner_train
4,4,57,inner_train
4,4,58,inner_train
4,4,59,inner_train
4,4,60,inner_train
4,4,63,inner_train
4,4,66,inner_train
4,4,67,inner_train
4,4,69,inner_train
4,4,72,inner_train
4,4,73,inner_train
4,4,74,inner_train
4,4,75,inner_train
4,4,76,inner_train
4,4,78,inner_train
4,4,79,inner_train
4,4,80,inner_train
4,4,83,inner_train
4,4,84,inner_train
4,4,85,inner_train
4,4,86,inner_train
4,4,87,inner_train
4,4,88,inner_train
4,4,90,inner_train
4,4,93,inner_train
4,4,94,inner_train
4,4,96,inner_train
4,4,97,inner_train
4,4,99,inner_train
4,4,100,inner_train
4,4,102,inner_train
4,4,103,inner_train
4,4,105,inner_train
4,4,106,inner_train
4,4,107,inner_train
4,4,109,inner_train
4,4,110,inner_train
4,4,111,inner_train
4,4,112,inner_train
4,4,113,inner_train
4,4,114,inner_train
4,4,115,inner_train
4,4,118,inner_train
4,4,121,inner_train
4,4,122,inner_train
4,4,127,inner_train
4,4,128,inner_train
4,4,132,inner_train
4,4,133,inner_train
4,4,135,inner_train
4,4,136,inner_train
4,4,138,inner_train
4,4,139,inner_train
4,4,141,inner_train
4,4,142,inner_train
4,4,143,inner_train
4,4,145,inner_train
4,4,146,inner_train
4,4,147,inner_train
4,4,148,inner_train
4,4,149,inner_train
4,4,151,inner_train
4,4,154,inner_train
4,4,155,inner_train
4,4,156,inner_train
4,4,158,inner_train
4,4,160,inner_train
4,4,161,inner_train
4,4,162,inner_train
4,4,163,inner_train
4,4,165,inner_train
4,4,167,inner_train
4,4,170,inner_train
4,4,172,inner_train
4,4,173,inner_train
4,4,174,inner_train
4,4,175,inner_train
4,4,176,inner_train
4,4,179,inner_train
4,4,181,inner_train
4,4,184,inner_train
4,4,185,inner_train
4,4,186,inner_train
4,4,187,inner_train
4,4,188,inner_train
4,4,189,inner_train
4,4,190,inner_train
4,4,191,inner_train
4,4,196,inner_train
4,4,199,inner_train
4,4,202,inner_train
4,4,203,inner_train
4,4,204,inner_train
4,4,205,inner_train
4,4,208,inner_train
4,4,209,inner_train
4,4,211,inner_train
4,4,213,inner_train
4,4,214,inner_train
4,4,215,inner_train
4,4,216,inner_train
4,4,219,inner_train
4,4,220,inner_train
4,4,221,inner_train
4,4,222,inner_train
4,4,223,inner_train
4,4,224,inner_train
4,4,225,inner_train
4,4,227,inner_train
4,4,228,inner_train
4,4,230,inner_train
4,4,232,inner_train
4,4,233,inner_train
4,4,235,inner_train
4,4,236,inner_train
4,4,238,inner_train
4,4,239,inner_train
4,4,240,inner_train
4,4,243,inner_train
4,4,245,inner_train
4,4,247,inner_train
4,4,248,inner_train
4,4,250,inner_train
4,4,251,inner_train
4,4,252,inner_train
4,4,253,inner_train
4,4,254,inner_train
4,4,255,inner_train
4,4,256,inner_train
4,4,257,inner_train
4,4,259,inner_train
4,4,260,inner_train
4,4,265,inner_train
4,4,266,inner_train
4,4,267,inner_train
4,4,269,inner_train
4,4,277,inner_train
4,4,278,inner_train
4,4,279,inner_train
4,4,280,inner_train
4,4,287,inner_train
4,4,289,inner_train
4,4,291,inner_train
4,4,292,inner_train
4,4,293,inner_train
4,4,294,inner_train
4,4,295,inner_train
4,4,297,inner_train
4,4,298,inner_train
4,4,299,inner_train
4,4,300,inner_train
4,4,302,inner_train
4,4,304,inner_train
4,4,306,inner_train
4,4,307,inner_train
4,4,308,inner_train
4,4,309,inner_train
4,4,310,inner_train
4,4,314,inner_train
4,4,315,inner_train
4,4,316,inner_train
4,4,317,inner_train
4,4,319,inner_train
4,4,321,inner_train
4,4,322,inner_train
4,4,323,inner_train
4,4,324,inner_train
4,4,325,inner_train
4,4,326,inner_train
4,4,329,inner_train
4,4,330,inner_train
4,4,331,inner_train
4,4,333,inner_train
4,4,335,inner_train
4,4,336,inner_train
4,4,339,inner_train
4,4,341,inner_train
4,4,344,inner_train
4,4,347,inner_train
4,4,348,inner_train
4,4,349,inner_train
4,4,350,inner_train
4,4,353,inner_train
4,4,354,inner_train
4,4,355,inner_train
4,4,356,inner_train
4,4,357,inner_train
4,4,358,inner_train
4,4,360,inner_train
4,4,363,inner_train
4,4,364,inner_train
4,4,365,inner_train
4,4,366,inner_train
4,4,368,inner_train
4,4,372,inner_train
4,4,374,inner_train
4,4,376,inner_train
4,4,377,inner_train
4,4,378,inner_train
4,4,379,inner_train
4,4,380,inner_train
4,4,382,inner_train
4,4,383,inner_train
4,4,384,inner_train
4,4,389,inner_train
4,4,390,inner_train
4,4,391,inner_train
4,4,392,inner_train
4,4,393,inner_train
4,4,394,inner_train
4,4,395,inner_train
4,4,396,inner_train
4,4,399,inner_train
4,4,404,inner_train
4,4,405,inner_train
4,4,407,inner_train
4,4,408,inner_train
4,4,409,inner_train
4,4,410,inner_train
4,4,412,inner_train
4,4,413,inner_train
4,4,416,inner_train
4,4,418,inner_train
4,4,419,inner_train
4,4,421,inner_train
4,4,424,inner_train
4,4,426,inner_train
4,4,428,inner_train
4,4,431,inner_train
4,4,432,inner_train
4,4,433,inner_train
4,4,434,inner_train
4,4,435,inner_train
4,4,436,inner_train
4,4,437,inner_train
4,4,438,inner_train
4,4,439,inner_train
4,4,440,inner_train
4,4,442,inner_train
4,4,443,inner_train
4,4,444,inner_train
4,4,450,inner_train
4,4,451,inner_train
4,4,452,inner_train
4,4,455,inner_train
4,4,456,inner_train
4,4,458,inner_train
4,4,460,inner_train
4,4,463,inner_train
4,4,464,inner_train
4,4,467,inner_train
4,4,468,inner_train
4,4,469,inner_train
4,4,470,inner_train
4,4,471,inner_train
4,4,474,inner_train
4,4,475,inner_train
4,4,476,inner_train
4,4,478,inner_train
4,4,479,inner_train
4,4,481,inner_train
4,4,482,inner_train
4,4,483,inner_train
4,4,484,inner_train
4,4,486,inner_train
4,4,488,inner_train
4,4,489,inner_train
4,4,492,inner_train
4,4,494,inner_train
4,4,496,inner_train
4,4,0,inner_validation
4,4,3,inner_validation
4,4,7,inner_validation
4,4,12,inner_validation
4,4,13,inner_validation
4,4,19,inner_validation
4,4,38,inner_validation
4,4,42,inner_validation
4,4,45,inner_validation
4,4,47,inner_validation
4,4,48,inner_validation
4,4,50,inner_validation
4,4,52,inner_validation
4,4,55,inner_validation
4,4,61,inner_validation
4,4,62,inner_validation
4,4,71,inner_validation
4,4,77,inner_validation
4,4,89,inner_validation
4,4,91,inner_validation
4,4,92,inner_validation
4,4,104,inner_validation
4,4,117,inner_validation
4,4,119,inner_validation
4,4,123,inner_validation
4,4,129,inner_validation
4,4,150,inner_validation
4,4,164,inner_validation
4,4,169,inner_validation
4,4,177,inner_validation
4,4,178,inner_validation
4,4,183,inner_validation
4,4,193,inner_validation
4,4,195,inner_validation
4,4,198,inner_validation
4,4,200,inner_validation
4,4,210,inner_validation
4,4,212,inner_validation
4,4,217,inner_validation
4,4,218,inner_validation
4,4,226,inner_validation
4,4,231,inner_validation
4,4,234,inner_validation
4,4,244,inner_validation
4,4,246,inner_validation
4,4,258,inner_validation
4,4,261,inner_validation
4,4,262,inner_validation
4,4,264,inner_validation
4,4,273,inner_validation
4,4,284,inner_validation
4,4,285,inner_validation
4,4,290,inner_validation
4,4,301,inner_validation
4,4,303,inner_validation
4,4,305,inner_validation
4,4,311,inner_validation
4,4,318,inner_validation
4,4,327,inner_validation
4,4,328,inner_validation
4,4,334,inner_validation
4,4,337,inner_validation
4,4,338,inner_validation
4,4,345,inner_validation
4,4,352,inner_validation
4,4,361,inner_validation
4,4,367,inner_validation
4,4,369,inner_validation
4,4,370,inner_validation
4,4,371,inner_validation
4,4,373,inner_validation
4,4,375,inner_validation
4,4,385,inner_validation
4,4,397,inner_validation
4,4,402,inner_validation
4,4,411,inner_validation
4,4,414,inner_validation
4,4,415,inner_validation
4,4,417,inner_validation
4,4,420,inner_validation
4,4,423,inner_validation
4,4,425,inner_validation
4,4,445,inner_validation
4,4,447,inner_validation
4,4,453,inner_validation
4,4,454,inner_validation
4,4,459,inner_validation
4,4,461,inner_validation
4,4,462,inner_validation
4,4,466,inner_validation
4,4,472,inner_validation
4,4,477,inner_validation
4,4,480,inner_validation
4,4,485,inner_validation
4,4,490,inner_validation
4,4,493,inner_validation
4,4,495,inner_validation
4,4,497,inner_validation
4,4,498,inner_validation
4,4,499,inner_validation
,5,2,outer_train
,5,4,outer_train
,5,5,outer_train
,5,6,outer_train
,5,7,outer_train
,5,8,outer_train
,5,9,outer_train
,5,10,outer_train
,5,11,outer_train
,5,13,outer_train
,5,16,outer_train
,5,18,outer_train
,5,19,outer_train
,5,20,outer_train
,5,21,outer_train
,5,22,outer_train
,5,23,outer_train
,5,24,outer_train
,5,25,outer_train
,5,26,outer_train
,5,27,outer_train
,5,28,outer_train
,5,29,outer_train
,5,32,outer_train
,5,33,outer_train
,5,34,outer_train
,5,35,outer_train
,5,36,outer_train
,5,37,outer_train
,5,38,outer_train
,5,39,outer_train
,5,40,outer_train
,5,41,outer_train
,5,42,outer_train
,5,43,outer_train
,5,44,outer_train
,5,45,outer_train
,5,46,outer_train
,5,47,outer_train
,5,48,outer_train
,5,49,outer_train
,5,50,outer_train
,5,53,outer_train
,5,54,outer_train
,5,55,outer_train
,5,56,outer_train
,5,57,outer_train
,5,58,outer_train
,5,62,outer_train
,5,63,outer_train
,5,64,outer_train
,5,65,outer_train
,5,67,outer_train
,5,68,outer_train
,5,70,outer_train
,5,72,outer_train
,5,73,outer_train
,5,74,outer_train
,5,75,outer_train
,5,76,outer_train
,5,77,outer_train
,5,78,outer_train
,5,79,outer_train
,5,80,outer_train
,5,81,outer_train
,5,82,outer_train
,5,83,outer_train
,5,84,outer_train
,5,85,outer_train
,5,86,outer_train
,5,87,outer_train
,5,88,outer_train
,5,89,outer_train
,5,90,outer_train
,5,92,outer_train
,5,93,outer_train
,5,95,outer_train
,5,98,outer_train
,5,99,outer_train
,5,101,outer_train
,5,102,outer_train
,5,103,outer_train
,5,104,outer_train
,5,105,outer_train
,5,106,outer_train
,5,107,outer_train
,5,108,outer_train
,5,109,outer_train
,5,110,outer_train
,5,112,outer_train
,5,113,outer_train
,5,114,outer_train
,5,115,outer_train
,5,116,outer_train
,5,117,outer_train
,5,118,outer_train
,5,119,outer_train
,5,120,outer_train
,5,121,outer_train
,5,122,outer_train
,5,124,outer_train
,5,125,outer_train
,5,126,outer_train
,5,127,outer_train
,5,128,outer_train
,5,130,outer_train
,5,131,outer_train
,5,132,outer_train
,5,134,outer_train
,5,136,outer_train
,5,137,outer_train
,5,138,outer_train
,5,139,outer_train
,5,140,outer_train
,5,141,outer_train
,5,143,outer_train
,5,144,outer_train
,5,146,outer_train
,5,147,outer_train
,5,148,outer_train
,5,149,outer_train
,5,150,outer_train
,5,152,outer_train
,5,153,outer_train
,5,155,outer_train
,5,156,outer_train
,5,157,outer_train
,5,158,outer_train
,5,159,outer_train
,5,160,outer_train
,5,162,outer_train
,5,164,outer_train
,5,166,outer_train
,5,167,outer_train
,5,168,outer_train
,5,169,outer_train
,5,170,outer_train
,5,171,outer_train
,5,172,outer_train
,5,173,outer_train
,5,174,outer_train
,5,175,outer_train
,5,176,outer_train
,5,177,outer_train
,5,179,outer_train
,5,180,outer_train
,5,181,outer_train
,5,182,outer_train
,5,183,outer_train
,5,184,outer_train
,5,185,outer_train
,5,186,outer_train
,5,187,outer_train
,5,189,outer_train
,5,192,outer_train
,5,193,outer_train
,5,194,outer_train
,5,195,outer_train
,5,197,outer_train
,5,198,outer_train
,5,199,outer_train
,5,201,outer_train
,5,202,outer_train
,5,203,outer_train
,5,204,outer_train
,5,205,outer_train
,5,206,outer_train
,5,207,outer_train
,5,209,outer_train
,5,210,outer_train
,5,211,outer_train
,5,212,outer_train
,5,215,outer_train
,5,217,outer_train
,5,218,outer_train
,5,220,outer_train
,5,221,outer_train
,5,222,outer_train
,5,223,outer_train
,5,225,outer_train
,5,227,outer_train
,5,228,outer_train
,5,229,outer_train
,5,230,outer_train
,5,231,outer_train
,5,232,outer_train
,5,234,outer_train
,5,235,outer_train
,5,236,outer_train
,5,237,outer_train
,5,238,outer_train
,5,239,outer_train
,5,241,outer_train
,5,242,outer_train
,5,243,outer_train
,5,246,outer_train
,5,248,outer_train
,5,249,outer_train
,5,251,outer_train
,5,253,outer_train
,5,254,outer_train
,5,255,outer_train
,5,256,outer_train
,5,257,outer_train
,5,259,outer_train
,5,260,outer_train
,5,261,outer_train
,5,263,outer_train
,5,264,outer_train
,5,265,outer_train
,5,267,outer_train
,5,268,outer_train
,5,269,outer_train
,5,270,outer_train
,5,271,outer_train
,5,272,outer_train
,5,273,outer_train
,5,274,outer_train
,5,275,outer_train
,5,276,outer_train
,5,277,outer_train
,5,280,outer_train
,5,281,outer_train
,5,282,outer_train
,5,283,outer_train
,5,284,outer_train
,5,285,outer_train
,5,286,outer_train
,5,287,outer_train
,5,288,outer_train
,5,289,outer_train
,5,290,outer_train
,5,291,outer_train
,5,292,outer_train
,5,293,outer_train
,5,294,outer_train
,5,296,outer_train
,5,297,outer_train
,5,299,outer_train
,5,300,outer_train
,5,301,outer_train
,5,302,outer_train
,5,303,outer_train
,5,304,outer_train
,5,305,outer_train
,5,307,outer_train
,5,308,outer_train
,5,309,outer_train
,5,311,outer_train
,5,312,outer_train
,5,313,outer_train
,5,314,outer_train
,5,315,outer_train
,5,317,outer_train
,5,318,outer_train
,5,319,outer_train
,5,320,outer_train
,5,321,outer_train
,5,322,outer_train
,5,326,outer_train
,5,327,outer_train
,5,328,outer_train
,5,329,outer_train
,5,331,outer_train
,5,332,outer_train
,5,333,outer_train
,5,334,outer_train
,5,335,outer_train
,5,336,outer_train
,5,337,outer_train
,5,339,outer_train
,5,340,outer_train
,5,341,outer_train
,5,342,outer_train
,5,343,outer_train
,5,344,outer_train
,5,345,outer_train
,5,346,outer_train
,5,347,outer_train
,5,348,outer_train
,5,351,outer_train
,5,352,outer_train
,5,354,outer_train
,5,355,outer_train
,5,356,outer_train
,5,357,outer_train
,5,359,outer_train
,5,360,outer_train
,5,361,outer_train
,5,362,outer_train
,5,363,outer_train
,5,367,outer_train
,5,368,outer_train
,5,369,outer_train
,5,370,outer_train
,5,371,outer_train
,5,372,outer_train
,5,373,outer_train
,5,375,outer_train
,5,376,outer_train
,5,377,outer_train
,5,378,outer_train
,5,379,outer_train
,5,380,outer_train
,5,381,outer_train
,5,383,outer_train
,5,384,outer_train
,5,385,outer_train
,5,386,outer_train
,5,387,outer_train
,5,388,outer_train
,5,390,outer_train
,5,391,outer_train
,5,392,outer_train
,5,393,outer_train
,5,394,outer_train
,5,395,outer_train
,5,397,outer_train
,5,398,outer_train
,5,399,outer_train
,5,400,outer_train
,5,401,outer_train
,5,402,outer_train
,5,403,outer_train
,5,404,outer_train
,5,406,outer_train
,5,407,outer_train
,5,408,outer_train
,5,410,outer_train
,5,411,outer_train
,5,412,outer_train
,5,413,outer_train
,5,415,outer_train
,5,416,outer_train
,5,417,outer_train
,5,418,outer_train
,5,419,outer_train
,5,421,outer_train
,5,422,outer_train
,5,425,outer_train
,5,426,outer_train
,5,427,outer_train
,5,428,outer_train
,5,429,outer_train
,5,430,outer_train
,5,431,outer_train
,5,432,outer_train
,5,433,outer_train
,5,434,outer_train
,5,435,outer_train
,5,436,outer_train
,5,438,outer_train
,5,439,outer_train
,5,440,outer_train
,5,441,outer_train
,5,442,outer_train
,5,444,outer_train
,5,445,outer_train
,5,446,outer_train
,5,447,outer_train
,5,448,outer_train
,5,449,outer_train
,5,451,outer_train
,5,452,outer_train
,5,453,outer_train
,5,454,outer_train
,5,456,outer_train
,5,457,outer_train
,5,458,outer_train
,5,459,outer_train
,5,460,outer_train
,5,461,outer_train
,5,462,outer_train
,5,463,outer_train
,5,464,outer_train
,5,465,outer_train
,5,466,outer_train
,5,467,outer_train
,5,468,outer_train
,5,471,outer_train
,5,472,outer_train
,5,473,outer_train
,5,475,outer_train
,5,477,outer_train
,5,478,outer_train
,5,479,outer_train
,5,482,outer_train
,5,483,outer_train
,5,484,outer_train
,5,487,outer_train
,5,489,outer_train
,5,490,outer_train
,5,491,outer_train
,5,492,outer_train
,5,493,outer_train
,5,494,outer_train
,5,495,outer_train
,5,496,outer_train
,5,497,outer_train
,5,499,outer_train
,5,0,outer_test
,5,1,outer_test
,5,3,outer_test
,5,12,outer_test
,5,14,outer_test
,5,15,outer_test
,5,17,outer_test
,5,30,outer_test
,5,31,outer_test
,5,51,outer_test
,5,52,outer_test
,5,59,outer_test
,5,60,outer_test
,5,61,outer_test
,5,66,outer_test
,5,69,outer_test
,5,71,outer_test
,5,91,outer_test
,5,94,outer_test
,5,96,outer_test
,5,97,outer_test
,5,100,outer_test
,5,111,outer_test
,5,123,outer_test
,5,129,outer_test
,5,133,outer_test
,5,135,outer_test
,5,142,outer_test
,5,145,outer_test
,5,151,outer_test
,5,154,outer_test
,5,161,outer_test
,5,163,outer_test
,5,165,outer_test
,5,178,outer_test
,5,188,outer_test
,5,190,outer_test
,5,191,outer_test
,5,196,outer_test
,5,200,outer_test
,5,208,outer_test
,5,213,outer_test
,5,214,outer_test
,5,216,outer_test
,5,219,outer_test
,5,224,outer_test
,5,226,outer_test
,5,233,outer_test
,5,240,outer_test
,5,244,outer_test
,5,245,outer_test
,5,247,outer_test
,5,250,outer_test
,5,252,outer_test
,5,258,outer_test
,5,262,outer_test
,5,266,outer_test
,5,278,outer_test
,5,279,outer_test
,5,295,outer_test
,5,298,outer_test
,5,306,outer_test
,5,310,outer_test
,5,316,outer_test
,5,323,outer_test
,5,324,outer_test
,5,325,outer_test
,5,330,outer_test
,5,338,outer_test
,5,349,outer_test
,5,350,outer_test
,5,353,outer_test
,5,358,outer_test
,5,364,outer_test
,5,365,outer_test
,5,366,outer_test
,5,374,outer_test
,5,382,outer_test
,5,389,outer_test
,5,396,outer_test
,5,405,outer_test
,5,409,outer_test
,5,414,outer_test
,5,420,outer_test
,5,423,outer_test
,5,424,outer_test
,5,437,outer_test
,5,443,outer_test
,5,450,outer_test
,5,455,outer_test
,5,469,outer_test
,5,470,outer_test
,5,474,outer_test
,5,476,outer_test
,5,480,outer_test
,5,481,outer_test
,5,485,outer_test
,5,486,outer_test
,5,488,outer_test
,5,498,outer_test
1,5,2,inner_train
1,5,6,inner_train
1,5,8,inner_train
1,5,9,inner_train
1,5,10,inner_train
1,5,11,inner_train
1,5,13,inner_train
1,5,16,inner_train
1,5,18,inner_train
1,5,19,inner_train
1,5,21,inner_train
1,5,22,inner_train
1,5,23,inner_train
1,5,24,inner_train
1,5,25,inner_train
1,5,26,inner_train
1,5,28,inner_train
1,5,32,inner_train
1,5,33,inner_train
1,5,34,inner_train
1,5,35,inner_train
1,5,36,inner_train
1,5,37,inner_train
1,5,38,inner_train
1,5,40,inner_train
1,5,41,inner_train
1,5,42,inner_train
1,5,44,inner_train
1,5,45,inner_train
1,5,46,inner_train
1,5,49,inner_train
1,5,50,inner_train
1,5,54,inner_train
1,5,55,inner_train
1,5,57,inner_train
1,5,58,inner_train
1,5,62,inner_train
1,5,63,inner_train
1,5,65,inner_train
1,5,68,inner_train
1,5,70,inner_train
1,5,72,inner_train
1,5,75,inner_train
1,5,76,inner_train
1,5,77,inner_train
1,5,78,inner_train
1,5,79,inner_train
1,5,80,inner_train
1,5,81,inner_train
1,5,82,inner_train
1,5,84,inner_train
1,5,85,inner_train
1,5,86,inner_train
1,5,88,inner_train
1,5,89,inner_train
1,5,90,inner_train
1,5,93,inner_train
1,5,95,inner_train
1,5,98,inner_train
1,5,99,inner_train
1,5,101,inner_train
1,5,103,inner_train
1,5,105,inner_train
1,5,106,inner_train
1,5,107,inner_train
1,5,110,inner_train
1,5,112,inner_train
1,5,114,inner_train
1,5,115,inner_train
1,5,116,inner_train
1,5,117,inner_train
1,5,119,inner_train
1,5,120,inner_train
1,5,121,inner_train
1,5,122,inner_train
1,5,124,inner_train
1,5,125,inner_train
1,5,127,inner_train
1,5,128,inner_train
1,5,130,inner_train
1,5,131,inner_train
1,5,132,inner_train
1,5,134,inner_train
1,5,136,inner_train
1,5,137,inner_train
1,5,138,inner_train
1,5,139,inner_train
1,5,140,inner_train
1,5,141,inner_train
1,5,143,inner_train
1,5,144,inner_train
1,5,146,inner_train
1,5,149,inner_train
1,5,150,inner_train
1,5,152,inner_train
1,5,153,inner_train
1,5,155,inner_train
1,5,156,inner_train
1,5,157,inner_train
1,5,159,inner_train
1,5,160,inner_train
1,5,162,inner_train
1,5,166,inner_train
1,5,167,inner_train
1,5,168,inner_train
1,5,169,inner_train
1,5,170,inner_train
1,5,171,inner_train
1,5,173,inner_train
1,5,174,inner_train
1,5,175,inner_train
1,5,176,inner_train
1,5,177,inner_train
1,5,179,inner_train
1,5,180,inner_train
1,5,181,inner_train
1,5,182,inner_train
1,5,183,inner_train
1,5,184,inner_train
1,5,189,inner_train
1,5,192,inner_train
1,5,193,inner_train
1,5,194,inner_train
1,5,197,inner_train
1,5,198,inner_train
1,5,199,inner_train
1,5,201,inner_train
1,5,202,inner_train
1,5,203,inner_train
1,5,204,inner_train
1,5,205,inner_train
1,5,206,inner_train
1,5,207,inner_train
1,5,209,inner_train
1,5,210,inner_train
1,5,212,inner_train
1,5,215,inner_train
1,5,217,inner_train
1,5,218,inner_train
1,5,220,inner_train
1,5,221,inner_train
1,5,223,inner_train
1,5,227,inner_train
1,5,228,inner_train
1,5,229,inner_train
1,5,230,inner_train
1,5,231,inner_train
1,5,232,inner_train
1,5,234,inner_train
1,5,236,inner_train
1,5,237,inner_train
1,5,238,inner_train
1,5,239,inner_train
1,5,242,inner_train
1,5,248,inner_train
1,5,249,inner_train
1,5,251,inner_train
1,5,253,inner_train
1,5,254,inner_train
1,5,257,inner_train
1,5,259,inner_train
1,5,260,inner_train
1,5,261,inner_train
1,5,263,inner_train
1,5,264,inner_train
1,5,265,inner_train
1,5,268,inner_train
1,5,269,inner_train
1,5,270,inner_train
1,5,272,inner_train
1,5,274,inner_train
1,5,275,inner_train
1,5,276,inner_train
1,5,277,inner_train
1,5,280,inner_train
1,5,281,inner_train
1,5,282,inner_train
1,5,283,inner_train
1,5,287,inner_train
1,5,288,inner_train
1,5,289,inner_train
1,5,291,inner_train
1,5,292,inner_train
1,5,293,inner_train
1,5,294,inner_train
1,5,297,inner_train
1,5,299,inner_train
1,5,302,inner_train
1,5,303,inner_train
1,5,304,inner_train
1,5,305,inner_train
1,5,307,inner_train
1,5,308,inner_train
1,5,309,inner_train
1,5,311,inner_train
1,5,313,inner_train
1,5,314,inner_train
1,5,317,inner_train
1,5,318,inner_train
1,5,320,inner_train
1,5,321,inner_train
1,5,322,inner_train
1,5,327,inner_train
1,5,329,inner_train
1,5,332,inner_train
1,5,333,inner_train
1,5,335,inner_train
1,5,337,inner_train
1,5,339,inner_train
1,5,340,inner_train
1,5,341,inner_train
1,5,342,inner_train
1,5,343,inner_train
1,5,345,inner_train
1,5,346,inner_train
1,5,347,inner_train
1,5,351,inner_train
1,5,352,inner_train
1,5,354,inner_train
1,5,356,inner_train
1,5,359,inner_train
1,5,362,inner_train
1,5,363,inner_train
1,5,368,inner_train
1,5,369,inner_train
1,5,370,inner_train
1,5,373,inner_train
1,5,375,inner_train
1,5,376,inner_train
1,5,377,inner_train
1,5,379,inner_train
1,5,381,inner_train
1,5,383,inner_train
1,5,384,inner_train
1,5,385,inner_train
1,5,386,inner_train
1,5,387,inner_train
1,5,388,inner_train
1,5,390,inner_train
1,5,391,inner_train
1,5,392,inner_train
1,5,394,inner_train
1,5,397,inner_train
1,5,398,inner_train
1,5,399,inner_train
1,5,400,inner_train
1,5,401,inner_train
1,5,402,inner_train
1,5,403,inner_train
1,5,406,inner_train
1,5,407,inner_train
1,5,410,inner_train
1,5,411,inner_train
1,5,413,inner_train
1,5,416,inner_train
1,5,417,inner_train
1,5,419,inner_train
1,5,421,inner_train
1,5,422,inner_train
1,5,425,inner_train
1,5,426,inner_train
1,5,428,inner_train
1,5,429,inner_train
1,5,430,inner_train
1,5,432,inner_train
1,5,435,inner_train
1,5,439,inner_train
1,5,440,inner_train
1,5,441,inner_train
1,5,442,inner_train
1,5,445,inner_train
1,5,446,inner_train
1,5,447,inner_train
1,5,448,inner_train
1,5,451,inner_train
1,5,452,inner_train
1,5,454,inner_train
1,5,456,inner_train
1,5,457,inner_train
1,5,460,inner_train
1,5,462,inner_train
1,5,464,inner_train
1,5,465,inner_train
1,5,466,inner_train
1,5,467,inner_train
1,5,468,inner_train
1,5,471,inner_train
1,5,472,inner_train
1,5,473,inner_train
1,5,475,inner_train
1,5,477,inner_train
1,5,478,inner_train
1,5,482,inner_train
1,5,490,inner_train
1,5,491,inner_train
1,5,493,inner_train
1,5,495,inner_train
1,5,496,inner_train
1,5,497,inner_train
1,5,499,inner_train
1,5,4,inner_validation
1,5,5,inner_validation
1,5,7,inner_validation
1,5,20,inner_validation
1,5,27,inner_validation
1,5,29,inner_validation
1,5,39,inner_validation
1,5,43,inner_validation
1,5,47,inner_validation
1,5,48,inner_validation
1,5,53,inner_validation
1,5,56,inner_validation
1,5,64,inner_validation
1,5,67,inner_validation
1,5,73,inner_validation
1,5,74,inner_validation
1,5,83,inner_validation
1,5,87,inner_validation
1,5,92,inner_validation
1,5,102,inner_validation
1,5,104,inner_validation
1,5,108,inner_validation
1,5,109,inner_validation
1,5,113,inner_validation
1,5,118,inner_validation
1,5,126,inner_validation
1,5,147,inner_validation
1,5,148,inner_validation
1,5,158,inner_validation
1,5,164,inner_validation
1,5,172,inner_validation
1,5,185,inner_validation
1,5,186,inner_validation
1,5,187,inner_validation
1,5,195,inner_validation
1,5,211,inner_validation
1,5,222,inner_validation
1,5,225,inner_validation
1,5,235,inner_validation
1,5,241,inner_validation
1,5,243,inner_validation
1,5,246,inner_validation
1,5,255,inner_validation
1,5,256,inner_validation
1,5,267,inner_validation
1,5,271,inner_validation
1,5,273,inner_validation
1,5,284,inner_validation
1,5,285,inner_validation
1,5,286,inner_validation
1,5,290,inner_validation
1,5,296,inner_validation
1,5,300,inner_validation
1,5,301,inner_validation
1,5,312,inner_validation
1,5,315,inner_validation
1,5,319,inner_validation
1,5,326,inner_validation
1,5,328,inner_validation
1,5,331,inner_validation
1,5,334,inner_validation
1,5,336,inner_validation
1,5,344,inner_validation
1,5,348,inner_validation
1,5,355,inner_validation
1,5,357,inner_validation
1,5,360,inner_validation
1,5,361,inner_validation
1,5,367,inner_validation
1,5,371,inner_validation
1,5,372,inner_validation
1,5,378,inner_validation
1,5,380,inner_validation
1,5,393,inner_validation
1,5,395,inner_validation
1,5,404,inner_validation
1,5,408,inner_validation
1,5,412,inner_validation
1,5,415,inner_validation
1,5,418,inner_validation
1,5,427,inner_validation
1,5,431,inner_validation
1,5,433,inner_validation
1,5,434,inner_validation
1,5,436,inner_validation
1,5,438,inner_validation
1,5,444,inner_validation
1,5,449,inner_validation
1,5,453,inner_validation
1,5,458,inner_validation
1,5,459,inner_validation
1,5,461,inner_validation
1,5,463,inner_validation
1,5,479,inner_validation
1,5,483,inner_validation
1,5,484,inner_validation
1,5,487,inner_validation
1,5,489,inner_validation
1,5,492,inner_validation
1,5,494,inner_validation
2,5,4,inner_train
2,5,5,inner_train
2,5,6,inner_train
2,5,7,inner_train
2,5,8,inner_train
2,5,9,inner_train
2,5,10,inner_train
2,5,13,inner_train
2,5,18,inner_train
2,5,19,inner_train
2,5,20,inner_train
2,5,21,inner_train
2,5,22,inner_train
2,5,24,inner_train
